CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0
767,Spain,Male,47,5,0.0,1,1,0,121964.46,1
574,France,Female,33,3,134348.57,1,1,0,63163.99,0
598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1
591,France,Male,40,2,99886.42,2,1,1,88695.19,0
754,France,Female,45,6,0.0,1,1,0,73881.68,1
631,Germany,Female,34,6,125227.82,2,0,1,128247.03,0
520,France,Male,30,3,143396.54,2,1,1,898.51,0
710,France,Female,36,4,116085.06,1,1,0,58601.61,0
589,France,Male,38,2,0.0,1,1,0,79915.28,0
610,France,Male,33,4,111582.11,1,0,0,113943.17,0
724,France,Female,40,6,110054.45,1,1,1,86950.72,0
589,France,Male,38,4,0.0,1,1,0,95483.48,1
429,France,Male,24,4,95741.75,1,1,0,46170.75,0
686,France,Female,43,0,0.0,1,1,1,170072.9,0
776,Germany,Female,32,4,109421.13,2,1,1,126517.46,0
547,France,Female,32,2,0.0,2,1,0,132002.83,0
601,France,Female,38,0,0.0,2,1,0,165196.65,0
624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1
700,France,Male,38,9,65962.63,1,1,1,100950.48,0
642,Germany,Female,30,5,129753.69,1,1,0,582.53,0
632,France,Male,40,3,193354.86,2,1,0,149188.41,0
637,France,Female,63,5,0.0,1,1,0,28092.77,1
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0
702,France,Male,40,7,145536.9,1,0,1,135334.24,0
603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0
625,Spain,Female,31,8,0.0,2,1,0,151843.54,0
457,Spain,Male,44,7,0.0,2,0,0,185992.36,0
622,Spain,Female,26,8,0.0,2,1,1,124964.82,0
679,France,Male,30,9,0.0,2,1,0,157871.55,0
678,France,Female,41,9,0.0,1,0,0,13160.03,0
719,France,Female,42,4,0.0,1,1,0,28465.86,1
581,France,Female,24,3,95508.2,1,1,1,45755.0,0
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0
561,France,Female,22,6,186788.96,2,1,0,73286.8,0
628,France,Male,30,8,89182.09,1,1,1,13126.9,0
497,France,Male,34,2,0.0,2,1,1,83087.13,0
452,France,Male,35,4,148172.44,1,1,1,4175.68,0
656,France,Male,45,5,127864.4,1,1,0,87107.57,0
614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
612,France,Female,33,0,64900.32,2,1,0,102426.12,0
593,Germany,Female,38,5,85626.6,1,1,1,125079.65,0
663,France,Male,34,7,0.0,2,1,1,180427.24,0
747,France,Male,43,1,130788.71,1,0,1,101495.0,1
754,France,Female,38,2,0.0,2,0,0,3524.69,0
576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
676,France,Female,37,5,89634.69,1,1,1,169583.18,1
736,France,Male,43,4,202443.47,1,1,0,72375.03,0
640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0
808,France,Male,45,7,118626.55,2,1,0,147132.46,0
642,France,Male,30,8,117494.27,1,0,0,61977.82,0
749,Spain,Male,34,2,0.0,1,0,0,174189.04,1
821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0
734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0
579,Germany,Male,31,2,90547.48,2,1,1,18800.13,0
732,France,Male,41,8,0.0,2,1,1,170886.17,0
418,France,Male,28,7,98738.92,1,1,0,122190.22,0
625,Germany,Male,31,4,77743.01,2,1,0,75335.68,0
711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0
531,Germany,Female,42,6,88324.31,2,1,0,75248.75,0
669,France,Female,44,8,96418.09,1,0,0,131609.48,1
553,France,Male,31,6,0.0,2,0,0,124596.63,0
560,France,Female,27,5,0.0,2,1,0,131919.48,0
692,France,Female,36,3,0.0,2,1,1,8282.22,0
646,France,Female,46,4,0.0,3,1,0,93251.42,1
548,France,Female,41,4,82596.8,1,0,1,55672.09,0
577,France,Male,41,6,0.0,1,1,1,167621.18,0
622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1
601,France,Female,26,8,78892.23,1,1,1,23703.52,0
686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0
617,France,Female,35,5,0.0,2,0,1,13066.3,0
749,France,Female,35,3,0.0,3,1,1,132649.85,0
622,France,Female,31,1,89688.94,1,1,1,152305.47,0
754,Spain,Male,40,2,160625.17,1,0,1,3554.63,0
752,Spain,Female,36,3,0.0,2,1,1,48505.1,0
725,France,Male,46,6,0.0,2,1,0,161767.38,0
632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0
640,France,Male,55,10,132436.34,1,1,0,978.66,0
693,France,Male,21,1,0.0,2,1,1,3494.02,0
605,France,Male,35,6,0.0,2,1,1,45206.57,0
535,France,Male,30,6,103804.97,1,1,1,125710.53,0
600,France,Female,49,6,0.0,1,0,1,148087.88,1
686,France,Male,32,6,0.0,2,1,1,179093.26,0
509,France,Male,55,8,132387.91,2,1,1,170360.11,0
673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0
588,Spain,Male,33,2,0.0,2,1,1,12483.56,0
691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1
606,France,Male,40,6,119501.88,2,1,0,46774.94,0
783,France,Female,72,5,121215.9,2,1,1,105206.48,0
628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1
593,Spain,Male,26,9,76226.9,1,1,0,167564.82,0
596,Spain,Female,29,6,0.0,2,1,0,116696.77,0
617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1
515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0
635,France,Female,58,1,0.0,1,1,1,58907.08,1
468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1
600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0
610,France,Male,36,4,129440.3,2,1,0,102638.35,0
588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1
669,Germany,Male,47,0,63723.78,2,1,1,181928.25,0
669,France,Male,50,9,201009.64,1,1,0,158032.5,1
699,France,Male,28,7,0.0,2,1,1,22684.78,0
651,France,Female,32,8,144581.96,1,1,1,87609.5,0
562,Germany,Female,31,9,117153.0,1,1,1,108675.01,0
715,France,Female,32,10,0.0,2,1,0,60907.49,0
672,Spain,Male,33,2,0.0,2,1,1,182738.0,0
684,France,Male,35,3,137179.39,1,1,1,37264.11,0
604,France,Female,56,0,62732.65,1,0,1,124954.56,0
603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0
555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0
561,France,Male,21,4,0.0,1,1,1,36942.35,0
587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1
748,France,Male,38,4,115221.36,1,0,1,70956.75,0
613,France,Female,45,1,187841.99,2,1,1,147224.27,0
699,France,Female,49,2,0.0,1,0,0,105760.01,0
611,Germany,Female,43,9,127216.31,2,0,1,17913.25,0
571,France,Female,35,8,0.0,2,0,0,84569.13,0
569,Spain,Male,35,3,116969.35,1,0,0,94488.82,0
563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0
603,France,Female,39,9,76769.68,1,0,0,48224.72,0
748,France,Female,49,7,29602.08,1,0,0,163550.58,1
530,France,Female,34,8,0.0,2,0,1,141872.52,0
806,Spain,Female,37,2,137794.18,2,0,1,75232.02,0
619,France,Female,30,7,70729.17,1,1,1,160948.87,0
512,France,Male,24,6,0.0,2,1,0,37654.31,0
850,Spain,Male,36,6,0.0,2,0,1,41291.05,0
842,Spain,Male,46,9,0.0,1,0,0,17268.02,0
741,France,Female,64,2,69311.16,1,1,1,59237.72,0
637,Spain,Female,22,5,98800.0,1,1,0,122865.55,0
709,Germany,Male,34,4,148375.19,2,1,1,21521.38,0
788,France,Male,55,3,0.0,1,0,1,13288.46,1
688,France,Male,20,8,137624.4,2,1,1,197582.79,0
465,France,Male,25,2,78247.31,2,1,1,10472.31,0
615,Spain,Male,42,4,0.0,3,0,1,120321.09,0
631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1
437,France,Female,39,0,102721.49,1,0,0,22191.82,0
794,France,Male,30,8,0.0,2,1,1,24113.91,0
652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0
461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0
512,France,Female,36,3,84327.77,2,1,0,17675.36,0
464,Spain,Female,34,5,76001.57,1,1,1,158668.87,0
549,Germany,Female,45,3,143734.01,2,1,1,96404.38,0
670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1
729,France,Female,32,9,0.0,2,0,0,150803.44,0
786,France,Male,37,7,165896.22,2,1,1,66977.68,0
597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0
672,France,Female,53,9,169406.33,4,1,1,147311.47,1
550,France,Male,32,8,97514.07,1,1,1,199138.84,0
623,France,Male,48,5,118469.38,1,1,1,158590.25,0
744,France,Male,29,1,43504.42,1,1,1,119327.75,0
519,France,Male,36,9,0.0,2,0,1,145562.4,0
833,Spain,Male,32,6,0.0,1,1,1,44323.22,1
489,France,Male,38,8,0.0,2,0,1,196990.79,0
592,France,Female,38,8,119278.01,2,0,1,19370.73,0
780,France,Male,34,1,0.0,1,1,1,64804.04,0
757,France,Male,28,7,120911.75,2,1,1,131249.46,0
730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0
459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1
744,France,Male,56,9,0.0,2,1,1,169498.61,0
697,France,Female,39,6,151553.19,1,1,1,44946.29,0
763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0
502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1
497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0
670,Spain,Male,25,6,0.0,2,1,1,78358.94,0
630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
626,France,Female,32,0,0.0,2,0,0,187172.54,0
575,France,Male,36,1,0.0,1,0,1,94570.56,0
628,Spain,Female,55,7,0.0,3,1,0,85890.75,1
611,Germany,Female,40,7,128486.91,2,1,0,10109.47,0
769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1
665,Spain,Female,42,2,156371.61,2,0,1,156774.94,1
644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1
703,France,Female,33,8,190566.65,1,1,1,79997.14,0
716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1
622,France,Male,31,7,0.0,1,1,0,35408.77,0
684,Spain,Male,34,9,100628.0,2,1,1,190263.78,0
705,Germany,Male,35,4,136496.12,2,1,0,116672.02,0
498,Germany,Male,25,8,121702.73,1,1,1,132210.49,0
584,France,Male,26,4,0.0,2,1,0,147600.54,0
707,France,Female,57,1,92053.0,1,1,1,164064.44,1
508,France,Female,38,3,166328.65,2,0,1,22614.19,0
623,France,Female,39,1,160903.2,1,0,0,78774.36,0
493,Spain,Male,32,8,46161.18,1,1,1,79577.4,0
655,Spain,Female,35,1,82231.51,2,1,0,88798.02,0
653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
714,France,Female,52,2,0.0,1,0,1,144045.08,1
707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0
535,France,Male,45,2,0.0,2,1,0,125658.28,0
730,Spain,Male,25,5,167385.81,1,1,1,56307.51,0
771,Spain,Female,47,3,72664.0,2,1,1,107874.39,0
543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0
597,Germany,Female,22,6,101528.61,1,1,0,70529.0,1
850,Spain,Female,43,2,125510.82,1,1,1,79084.1,0
576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1
580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0
660,Germany,Male,28,1,118402.25,2,1,0,14288.93,0
744,Spain,Male,31,0,117551.23,1,1,0,158958.9,0
596,France,Male,42,7,0.0,2,1,1,121568.37,0
726,France,Male,34,3,0.0,2,1,0,196288.46,0
587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
651,France,Male,40,4,0.0,2,1,1,147715.83,0
550,France,Male,22,6,154377.3,1,1,1,51721.52,0
785,Spain,Female,54,1,0.0,2,1,0,45113.92,1
528,Germany,Male,32,2,99092.45,1,0,1,111149.98,0
536,Spain,Male,40,9,0.0,2,1,1,11959.03,0
592,Germany,Male,36,10,123187.51,1,0,1,146111.35,0
800,France,Female,38,2,168190.33,2,1,0,68052.08,0
600,France,Female,26,6,108909.12,1,1,0,82547.01,0
544,Spain,Male,22,4,0.0,2,1,0,70007.67,0
836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1
577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1
750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1
694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1
724,Spain,Male,41,5,0.0,1,0,1,115753.94,0
603,France,Female,34,9,0.0,2,1,0,167916.35,0
570,France,Female,46,3,0.0,2,0,0,820.46,0
558,France,Male,32,10,105000.23,1,1,0,190019.61,0
579,France,Female,45,2,0.0,2,0,0,11514.39,0
678,Spain,Female,49,8,0.0,2,0,1,98090.69,0
850,Germany,Female,39,5,114491.82,1,1,0,99689.48,0
632,France,Female,34,2,0.0,2,0,0,165385.55,0
750,France,Male,22,5,0.0,2,0,1,105125.65,0
671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0
631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0
535,France,Female,27,6,0.0,2,0,1,49775.58,0
597,France,Male,33,9,0.0,2,1,0,49374.82,0
711,France,Male,33,1,0.0,1,0,0,41590.4,0
716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0
675,France,Male,54,2,0.0,1,1,0,149583.67,1
641,France,Male,50,6,153590.73,2,1,1,130910.78,0
540,France,Female,31,7,0.0,1,0,1,183051.6,1
704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0
627,Germany,Male,27,0,185267.45,2,1,1,77027.34,0
749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0
693,France,Male,43,6,128760.32,1,1,0,36342.79,0
636,France,Male,34,1,84055.43,1,0,0,37490.84,0
516,France,Male,46,2,0.0,2,1,1,169122.54,0
814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0
641,Spain,Male,32,7,0.0,2,1,1,24267.28,0
648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0
611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
468,France,Female,42,5,0.0,2,1,0,125305.34,0
684,Germany,Male,59,9,122471.09,1,0,1,15807.07,0
757,France,Female,49,2,0.0,2,0,0,164482.92,0
699,France,Male,27,1,0.0,2,1,0,93003.21,0
644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1
694,Spain,Female,37,3,0.0,2,1,1,147012.22,0
