age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
30,369027,9,0,0,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
42,409902,9,0,0,25,Private,HS-grad,Never-married,Exec-managerial,Unmarried,Black,Female,United-States,<=50K
59,349910,12,0,0,40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
50,89737,10,0,0,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
32,180303,13,0,0,47,Self-emp-not-inc,Bachelors,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,Iran,<=50K
44,248876,13,0,0,50,MISSING,Bachelors,Divorced,MISSING,Not-in-family,White,Male,United-States,<=50K
33,176185,8,0,2258,42,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
20,236804,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
34,85218,14,0,0,24,State-gov,Masters,Never-married,Prof-specialty,Unmarried,Black,Female,United-States,<=50K
48,128432,9,0,0,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
19,129620,6,0,0,30,Private,10th,Never-married,Other-service,Other-relative,White,Female,United-States,<=50K
27,198346,13,0,0,35,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
37,150993,7,0,0,45,Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
33,221324,11,0,0,40,Private,Assoc-voc,Never-married,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
41,191451,14,0,0,60,Private,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,United-States,>50K
57,190561,9,0,0,30,Local-gov,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Female,United-States,<=50K
35,117381,13,8614,0,45,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
49,208978,9,0,0,16,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
32,360593,9,0,0,30,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
22,202920,9,99999,0,40,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Unmarried,White,Female,Dominican-Republic,>50K
36,179468,9,0,0,40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
35,335777,10,0,0,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,Mexico,<=50K
20,170091,10,0,0,10,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
17,228253,6,0,0,10,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
43,212894,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
34,171159,10,0,0,30,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
39,267893,12,7298,0,40,Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
19,187570,9,0,0,20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
31,197860,10,0,0,40,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
27,230922,14,0,0,40,State-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,Scotland,<=50K
42,209392,9,0,0,35,Private,HS-grad,Divorced,Protective-serv,Not-in-family,Black,Male,United-States,<=50K
45,60267,9,0,0,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
45,55720,13,0,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
39,33975,10,0,0,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
43,213844,9,0,0,42,Private,HS-grad,Married-AF-spouse,Craft-repair,Wife,Black,Female,United-States,>50K
59,556688,5,0,0,12,MISSING,9th,Divorced,MISSING,Not-in-family,White,Female,United-States,<=50K
22,236769,13,0,0,20,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,England,<=50K
77,72931,4,0,0,20,Self-emp-not-inc,7th-8th,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,Italy,>50K
50,175339,9,0,1672,60,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37,103323,12,0,0,40,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
48,187715,9,0,0,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
42,96524,13,0,0,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
